Data;BFX85;DB44;DB44S;DC35A;DC36A;DC36G;DC44;DF44;DF44S;DFN41;DFN43;DFN44;DFX41;DFX43;DFX44;DM84X;DM85X;DM86V;DM86X;DW44S;EB100;EB10C;EB10K;FE19;FE23;FE27;FEI19;FEI19T;FEI23;FEI23T;FEI27;FEI27T;H330;H440;H550;HI330;HI330T;HI440;HI440T;HI550;HI550T;IB44S;IB45;IB45S;IB51;IB51S;IB54;IB54B;IB54S;IB55;IB55S;IB6;IB6B;IB6S;IB7;IB7B;IB7BT;IB7S;IB7ST;IB7T;IF41;IF41B;IF41S;IF43;IF43B;IF43S;IF44;IF44S;IF44S ;IF45;IF45S;IF46;IF46S;IF55;IF55B;IF55S;IF56B;IM7;IM7B;IM7S;IM8;IM8B;IM8IS;IM8S;IQ8IB;IQ8IS;IQ8S;IQ8WS;IT55;IT55S;IT56;IT56S;IT70;IT70B;IT70S;IW43S;IW45S;IW46S;RE120;RE31;RE32;RE32G;RE80;RFE39;TC41;TC41S;TC42;TC42S;TC44;TC44S;TC45;TC45S;TC56;TC56S;TF38;TF38S;TF39;TF39S;TF40;TF40S;TF41;TF41B;TF41S;TF42;TF42S;TF43;TF44;TF44B;TF44S;TF55;TF55S;TF56;TF56S;TF70;TF70S;TF71;TF71B;TF71S;TW42S;Miniload;Unitload
13/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;685;0;0;0;0;0;0;1087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1049;0;1;0;0;0;0;1;0;0;0;0;0;1132;0;0;0;1259;0;0;0;0;0;270;0;0;1;77;549;0;0;0;0;0;0;0;0;369;471;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;370;851;0;6338;1914
12/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;804;0;1;0;0;0;0;0;0;1107;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;614;176;0;1;0;0;0;0;0;0;0;4;0;0;1115;0;0;0;1185;0;0;0;0;0;173;102;0;1;82;540;0;0;0;0;0;0;0;0;663;0;1;0;0;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1094;10;0;0;0;0;0;0;2;0;0;0;4;0;2;0;0;0;0;1;4;1;0;1026;0;5647;8151
11/02/2026;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;717;0;0;0;0;0;0;0;0;891;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;641;0;0;0;0;0;0;0;1;0;0;5;0;0;184;0;0;0;681;0;0;0;0;0;0;243;0;11;65;488;0;0;0;0;0;0;0;0;529;0;0;0;0;417;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644;407;0;0;0;0;1;0;127;0;0;0;959;0;0;0;0;0;0;0;0;2;0;1090;0;6035;9075
10/02/2026;0;0;0;947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;644;0;0;0;3;0;0;0;0;1075;0;0;0;0;0;0;0;0;4;130;0;0;0;0;0;0;0;0;934;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;0;533;72;14;0;0;0;0;0;0;0;0;871;0;3;0;0;0;0;37;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;1316;0;0;0;1424;0;0;0;0;0;0;0;1;0;0;1284;0;5634;10143
09/02/2026;0;0;0;973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;1042;0;7;0;0;0;0;0;0;3;937;0;0;0;0;0;2;0;1;0;0;0;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;3;0;0;0;0;70;0;166;0;511;32;10;0;0;0;0;0;0;0;0;838;0;0;0;0;1;0;895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;1;455;0;0;0;1411;0;0;0;0;0;0;0;3;0;0;1270;0;5394;9477
08/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577;8796
07/02/2026;0;0;0;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;0;0;0;22;12;549;0;0;0;0;0;0;0;0;769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1255;1;0;0;0;0;1315;0;11;0;0;0;0;1;157;0;0;975;0;5183;510
06/02/2026;0;0;0;950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;953;0;0;0;0;0;4;0;0;0;0;0;5;0;0;178;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;285;0;0;0;0;83;526;0;0;0;0;0;0;0;0;787;5;0;0;0;0;0;1469;0;0;0;0;0;0;0;0;0;0;70;33;0;0;0;0;0;0;0;0;1002;48;0;0;0;0;168;0;1073;0;0;0;0;2;1175;0;0;0;0;5715;7455
05/02/2026;0;0;0;793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1058;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1279;1;4;0;0;0;0;0;0;0;0;0;7;0;0;0;0;433;0;77;0;0;69;1088;0;0;0;0;0;0;0;0;453;0;0;0;0;0;0;1463;0;0;0;0;0;0;0;0;0;0;0;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;180;513;0;2;0;0;5765;9546
04/02/2026;0;0;0;959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;830;2;0;0;0;0;0;80;0;0;0;0;0;6;0;0;1063;99;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;536;0;2;0;1252;0;0;0;0;0;0;0;0;408;0;11;0;0;0;0;1440;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1414;0;0;0;0;608;0;0;0;1;0;5996;10050
03/02/2026;0;0;0;738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;842;251;0;0;0;0;0;0;0;1313;0;1;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;546;0;9;0;1159;0;0;0;0;0;0;0;0;5;0;450;0;0;0;0;1468;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1216;0;0;0;0;682;0;0;2;0;0;6150;10395
02/02/2026;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;2;0;0;0;0;1;0;2;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640;203;0;0;0;113;0;0;888;0;291;0;0;0;4;0;1047;0;0;0;0;0;0;0;0;0;0;546;0;1137;0;104;0;0;0;0;0;0;0;0;1;0;413;0;0;0;0;1181;0;0;0;0;0;0;666;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;1;0;0;0;0;453;0;0;126;0;0;5183;10167
30/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5515;1752
29/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5669;9951
28/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5724;9948
27/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5663;8361
26/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5620;8229
25/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;7332
23/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5545;21
22/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5764;792
21/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6004;1467
20/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;0;0;0;0;0;0;1063;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;85;509;0;0;0;0;0;0;0;0;0;0;1139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;0;0;0;1382;0;0;0;1233;0;0;0;0;0;0;0;0;1139;0;0;0;5711;1431
19/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;702;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;138;0;0;0;0;0;0;0;0;1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;85;509;0;0;0;0;0;0;0;0;1099;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;1233;0;0;0;0;475;908;0;0;0;0;1085;0;0;0;0;0;0;0;0;1139;0;0;0;5245;735
06/01/2026;0;0;0;986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;1382;0;0;0;0;0;0;0;303;0;0;0;455;0;0;0;0;0;0;0;0;155;0;0;0;0;0;0;802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1479;0;0;0;0;0;911;0;1212;0;0;6503;126
14/12/2025;0;0;0;0;0;0;0;0;0;4;0;3;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;1778;#REF!
13/12/2025;0;0;0;0;0;0;0;0;0;1169;0;900;35;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1111;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;8;369;22;0;0;526;0;0;0;0;0;0;0;0;742;2;442;0;0;0;0;841;0;0;0;0;0;0;928;0;0;0;23;0;0;0;0;0;0;0;0;0;2;0;149;0;0;0;1;0;0;0;0;0;0;0;0;5;1;783;0;12522;#REF!
12/12/2025;0;0;0;0;0;0;0;0;0;161;0;903;925;0;1;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;1131;0;72;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;106;0;0;999;0;0;0;0;0;0;1;119;0;0;0;0;0;0;0;0;0;0;0;0;166;129;385;0;0;51;0;1;0;0;0;0;0;0;119;1;1165;0;0;0;0;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;114;0;1323;0;0;0;3;0;0;0;0;0;0;1;1;12;0;885;0;12858;#REF!
11/12/2025;0;0;0;0;0;0;0;0;0;1;0;222;0;0;650;0;0;0;0;0;0;0;0;0;0;0;770;0;0;0;0;0;0;0;0;0;0;1199;0;1;0;0;0;0;0;0;0;0;0;98;3;1;0;0;2;6;0;969;0;0;0;0;0;0;0;1227;0;0;0;0;0;2;1;0;0;0;0;0;351;1;512;1;1;0;22;4;0;0;0;0;0;0;1;288;802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;2;0;0;0;1412;1;0;0;0;0;1;0;0;0;0;0;0;0;2;569;0;177;0;12764;#REF!
10/12/2025;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;9;0;0;0;882;0;0;0;8;0;0;0;0;0;0;1190;0;0;0;0;0;0;2;0;0;0;0;411;609;0;0;0;8;2;0;133;0;0;0;0;0;1;2;1244;0;0;0;0;0;0;0;0;0;0;0;0;269;0;358;0;15;13;10;30;0;0;0;0;0;0;0;1247;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1208;0;0;0;0;0;12;0;0;0;903;1;0;0;0;0;130;0;0;0;0;0;0;4;8;890;5;0;0;12630;#REF!
09/12/2025;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;843;0;0;0;4;0;0;0;0;1;0;1055;0;80;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;440;0;670;0;0;3;0;4;1;6;1340;5;0;0;0;0;0;7;0;0;0;0;3;311;1;0;3;99;458;0;0;0;0;0;0;0;0;1;1170;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597;302;36;0;0;0;1420;0;0;0;0;0;0;136;0;969;0;7;0;13684;#REF!
08/12/2025;0;0;0;0;0;0;0;0;0;110;0;1;0;0;67;0;0;0;0;0;1;0;0;0;0;0;765;0;0;0;79;0;0;0;0;0;0;0;0;1110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;464;552;0;1;0;0;5;0;4;1;651;496;4;10;0;0;0;3;3;0;0;0;0;164;96;4;0;0;31;549;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;792;0;0;0;1204;0;0;0;0;0;0;1135;0;222;3;915;0;9414;#REF!
07/12/2025;0;0;0;0;0;0;0;0;0;12;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;9;0;1936;#REF!
06/12/2025;0;0;0;0;0;0;0;0;0;1363;0;0;0;0;885;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;794;0;0;0;0;0;0;0;0;1066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;3;0;0;0;0;433;0;3;0;0;0;1038;0;0;1;0;0;0;0;0;0;0;0;0;0;1126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514;0;0;141;371;0;12304;#REF!
05/12/2025;0;0;0;0;0;0;0;0;0;1215;239;1;0;0;928;0;0;0;0;0;24;0;0;0;0;0;0;0;1;0;775;0;0;0;0;0;0;0;0;1116;0;0;0;0;0;0;0;0;0;0;0;89;0;10;966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864;517;0;0;0;0;357;0;167;0;0;2;1176;0;0;33;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;548;1;0;546;0;0;12862;#REF!
04/12/2025;0;0;0;0;0;0;0;0;0;1368;0;2;0;0;784;0;0;0;0;0;369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1095;0;0;0;0;0;0;0;0;0;0;0;718;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1170;0;0;0;0;0;0;496;0;0;0;976;0;0;161;0;0;0;0;0;0;0;2;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;543;6;1;561;2;0;13596;#REF!
03/12/2025;0;0;0;0;0;0;0;0;0;1354;0;68;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1080;0;0;0;0;0;0;0;0;0;0;0;1;0;1076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1180;0;0;0;0;0;0;479;2;81;2;890;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;162;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;406;0;558;1;0;13508;#REF!
02/12/2025;0;0;0;0;0;0;0;0;0;1299;0;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1019;0;0;0;0;0;0;0;0;0;0;0;0;0;1077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452;0;689;1;156;0;0;121;0;0;0;0;0;1;0;4;0;0;0;0;937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;571;0;559;5;0;12824;#REF!
01/12/2025;0;0;0;0;0;0;0;0;0;1192;0;808;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1006;0;0;0;0;0;0;0;0;0;0;0;0;0;876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;0;0;0;895;0;0;123;0;0;0;0;0;0;0;146;0;0;0;0;743;0;0;0;0;0;0;3;0;0;0;3;2;0;0;760;571;0;0;0;0;2;0;0;0;0;0;139;1;0;0;0;0;0;0;327;93;412;2;0;11130;#REF!
29/11/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2586;1443
28/11/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12162;9504
27/11/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12342;9246
26/11/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12290;9123
25/11/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12438;8838
24/11/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10614;6978
21/11/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1516;816
