NC Type;Reason Code;Root Cause;L;Work Center;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;RISCADO;L3;Freezer Door;310185595;900276820;IF44S;15/ago/26;12:53 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;DESALINHADO;L3;Cabinet Assembly;310185595;900276820;IF44S;15/ago/26;12:54 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;VAZAMENTO DE GÁS;L3;Internal Components;310185595;900276820;IF44S;15/ago/26;12:55 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);TROCADO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;12:59 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;Freezer Door;310185595;900276820;IF44S;15/ago/26;12:59 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA ESPUMAÇÃO;MAL CRAVADO;L5;Internal Components;310185603;900277851;IM7S;15/ago/26;12:59 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;TROCADO;L2;Internal Components;310185685;924263247;IB6S LARGE;15/ago/26;1:00 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;NÃO AQUECE;L5;Internal Components;310185603;900277851;IM7S;15/ago/26;1:00 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. DELTA T);REPROVADO FALHA TERMOPAR;L5;End of Line;310185600;900277739;IM8S;15/ago/26;1:05 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;TROCADO;L3;Cabinet Assembly;310185613;924263179;TF38;15/ago/26;1:07 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;TROCADO;L3;Cabinet Assembly;310185613;924263179;TF38;15/ago/26;1:07 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Foaming Process;310185595;900276820;IF44S;15/ago/26;1:12 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;FALHA DA EVACUAÇÃO;L3;Gas Load and Test;310185663;900276820;IF44S;15/ago/26;1:12 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. DELTA T);REPROVADO PERFORMANCE (T. DELTA T);L1;Performance Test;310185607;924263065;IT70S;15/ago/26;1:14 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;VÁLVULA SEM CONECTAR;L3;Internal Components;310185613;924263179;TF38;15/ago/26;1:15 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DESLOCADO;L1;Cabinet Assembly;310185609;924263163;TF71;15/ago/26;1:15 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;VAZAMENTO DE GÁS;L3;Internal Components;310185613;924263179;TF38;15/ago/26;1:16 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L1;Refrigerator Door;310185607;924263065;IT70S;15/ago/26;1:17 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 1;AMASSADO;L1;Refrigerator Door;310185607;924263065;IT70S;15/ago/26;1:20 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;VAZAMENTO DE GÁS;L4;Internal Components;310185492;900276874;HI330T;15/ago/26;1:20 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Cabinet Assembly;310185595;900276820;IF44S;15/ago/26;1:21 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;MAL CONECTADO;L5;Performance Test;310185600;900277739;IM8S;15/ago/26;1:25 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA ESPUMAÇÃO;VAZAMENTO DE PU;L1;Foaming Process;310185606;924263015;IT70S;15/ago/26;1:28 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L5;Gas Load and Test;310185600;900277739;IM8S;15/ago/26;1:29 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CORRENTE);REPROVADO PERFORMANCE (T. CORRENTE);L1;Internal Components;310185607;924263065;IT70S;15/ago/26;1:33 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L5;Gas Load and Test;310185600;900277739;IM8S;15/ago/26;1:34 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;VAZAMENTO DE GÁS;L2;Internal Components;310185685;924263247;IB6S LARGE;15/ago/26;1:34 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;TROCADO;TROCADO;L2;Internal Components;310185685;924263247;IB6S LARGE;15/ago/26;1:35 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);TROCADO;L2;Internal Components;310185685;924263247;IB6S LARGE;15/ago/26;1:35 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);REPROVADO PERFORMANCE (T. CARGA);L2;Performance Test;310185669;924263000;IB7;15/ago/26;1:39 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;VAZAMENTO DE GÁS;L2;Internal Components;310185685;924263247;IB6S LARGE;15/ago/26;1:40 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;FALHA TESTE VAZAMENTO DELTA T L4;AMBIENTE CONTAMINAÇÃO GÁS;L4;Internal Components;310185617;900276874;HI330T;15/ago/26;1:40 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;CONECTOR COM RESIDUO DE PU;L3;Refrigerator Door;310185663;900276820;IF44S;15/ago/26;1:43 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;Refrigerator Door;310185612;924263178;TF38;15/ago/26;1:43 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;FALTANDO;L1;Internal Components;310185607;924263065;IT70S;15/ago/26;1:44 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE PU REGIÃO  LATERAL;L1;Foaming Process;310185607;924263065;IT70S;15/ago/26;1:44 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE PU;L3;Freezer Door;310185595;900276820;IF44S;15/ago/26;1:45 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;VAZAMENTO DE GÁS;L3;Vacuum Process;310185612;924263178;TF38;15/ago/26;1:46 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;CONEXAO SOLTA;L1;Freezer Door;310185606;924263015;IT70S;15/ago/26;1:47 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 1;AMASSADO;L1;Cabinet Assembly;310185607;924263065;IT70S;15/ago/26;1:49 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO - REPINTURA;L4;Internal Components;310185617;900276874;HI330T;15/ago/26;2:01 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE PU;L4;Foaming Process;310185598;900276882;FEI27;15/ago/26;2:06 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;FALTANDO;L4;Internal Components;310185617;900276874;HI330T;15/ago/26;2:06 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;FALHA DA EVACUAÇÃO;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;2:07 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;SOLTO;L4;Internal Components;310185598;900276882;FEI27;15/ago/26;2:08 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);VAZAMENTO DE GÁS;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;2:09 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 1;VAZAMENTO DE PU REGIÃO  LATERAL;L1;Foaming Process;310185608;924263065;IT70S;15/ago/26;2:10 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE PU;L3;Refrigerator Door;310185612;924263178;TF38;15/ago/26;2:15 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;MAL POSICIONADO;L3;Internal Components;310185595;900276820;IF44S;15/ago/26;2:18 AM;T2;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;2:20 AM;T2;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. DELTA T);RECUADO;L3;End of Line;310185612;924263178;TF38;15/ago/26;2:20 AM;T2;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;INSPEÇÃO VISUAL NÃO CONFORME;L4;End of Line;310185495;900276882;FEI27;15/ago/26;2:21 AM;T2;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. DELTA T);REPROVADO PERFORMANCE (T. DELTA T);L3;Performance Test;310185663;900276820;IF44S;15/ago/26;2:23 AM;T2;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;VAZAMENTO DE GÁS;L3;Internal Components;310185595;900276820;IF44S;15/ago/26;2:25 AM;T2;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO - REPINTURA;L4;External Cabinet;310185598;900276882;FEI27;15/ago/26;2:29 AM;T3;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);VAZAMENTO DE GÁS;L3;Gas Load and Test;310185663;900276820;IF44S;15/ago/26;2:29 AM;T3;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;2:30 AM;T3;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE PU REGIÃO  LATERAL;L1;Foaming Process;310185502;924263015;IT70S;15/ago/26;2:31 AM;T3;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;CONEXÃO SOLTA;L3;Internal Components;310185612;924263178;TF38;15/ago/26;2:32 AM;T3;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE PU;L3;Foaming Process;310185663;900276820;IF44S;15/ago/26;2:32 AM;T3;Troca Turno;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;FALTANDO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;2:43 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;FALTANDO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;2:47 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L4;Gas Load and Test;310185598;900276882;FEI27;15/ago/26;2:53 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;CONEXÃO SOLTA;CONEXÃO SOLTA;L4;Gas Load and Test;310185598;900276882;FEI27;15/ago/26;2:54 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;SEM JUMPER;L3;Internal Components;310185612;924263178;TF38;15/ago/26;2:57 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;RISCADO;L3;Freezer Door;310185595;900276820;IF44S;15/ago/26;2:58 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;Freezer Door;310185663;900276820;IF44S;15/ago/26;3:02 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;FORA DE POSIÇÃO;L3;Vacuum Process;310185663;900276820;IF44S;15/ago/26;3:03 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;MAL CONECTADO;L3;Gas Load and Test;310185663;900276820;IF44S;15/ago/26;3:07 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;RISCADO;L3;Freezer Door;310185663;900276820;IF44S;15/ago/26;3:08 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;FALTANDO;L3;Internal Components;310185663;900276820;IF44S;15/ago/26;3:11 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;Freezer Door;310185663;900276820;IF44S;15/ago/26;3:19 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;SEM JUMPER;L3;Vacuum Process;310185612;924263178;TF38;15/ago/26;3:19 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;RASGADO;L3;Refrigerator Door;310185612;924263178;TF38;15/ago/26;3:21 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;FALTANDO ;L3;Internal Components;310185612;924263178;TF38;15/ago/26;3:33 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;FALTANDO;L3;Cabinet Assembly;310185612;924263178;TF38;15/ago/26;3:39 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;FALHA DA EVACUAÇÃO;L3;Gas Load and Test;310186374;900276820;IF44S;15/ago/26;3:40 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Gas Load and Test;310185612;924263178;TF38;15/ago/26;3:46 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;RIGIDEZ DIELÉTRICA;L3;Internal Components;310185612;924263178;TF38;15/ago/26;3:51 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;FALTANDO;L3;Cabinet Assembly;310186374;900276820;IF44S;15/ago/26;3:53 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA RETRABALHO CURVA L3;CONECTOR COM RESIDUO DE PU;L3;Cabinet Assembly;310186374;900276820;IF44S;15/ago/26;3:57 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;FIAÇÃO INVERTIDA;L3;Internal Components;310185613;924263179;TF38;15/ago/26;3:58 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Foaming Process;310186374;900276820;IF44S;15/ago/26;4:00 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;FORA DE POSIÇÃO;L3;Internal Components;310185612;924263178;TF38;15/ago/26;4:01 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;QUEBRADA;L3;Internal Components;310185595;900276820;IF44S;15/ago/26;4:05 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;SAÍDA TABLADO FINAL LINHA 3;L3;End of Line;310185663;900276820;IF44S;15/ago/26;4:06 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;RUIDO;L3;Performance Test;310186374;900276820;IF44S;15/ago/26;4:08 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;MANUTENÇÃO TESTE ELÉTRICO;L3;Gas Load and Test;310185613;924263179;TF38;15/ago/26;4:10 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. DELTA T);REPROVADO FALHA TERMOPAR;L3;Performance Test;310185612;924263178;TF38;15/ago/26;4:15 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. CARGA);COM JUMPER;L3;Internal Components;310185613;924263179;TF38;15/ago/26;4:15 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO PERFORMANCE (T. DELTA T);REPROVADO FALHA TERMOPAR;L3;Performance Test;310185595;900276820;IF44S;15/ago/26;4:15 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAIDA CARROSSEL VÁCUO;DOME - CONSULTA DOME;L3;Gas Load and Test;310186374;900276820;IF44S;15/ago/26;4:16 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;4:17 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;REPROVADO T. SENSOR;FALHA ELETRICA;L3;Vacuum Process;310185612;924263178;TF38;15/ago/26;4:19 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA RETRABALHO CURVA L3;VAZAMENTO DE PU;L3;Cabinet Assembly;310185612;924263178;TF38;15/ago/26;4:19 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Vacuum Process;310186374;900276820;IF44S;15/ago/26;4:20 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Gas Load and Test;310186374;900276820;IF44S;15/ago/26;4:22 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA RETRABALHO CURVA L3;VEDAÇÃO ORING CABEÇOTE;L3;Foaming Process;310186374;900276820;IF44S;15/ago/26;4:23 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
Insp;SAÍDA RETRABALHO CURVA L3;VAZ PU REGIAO SUPERIOR;L3;Cabinet Assembly;310186374;900276820;IF44S;15/ago/26;4:26 AM;T3;;13,9;14,7;13,9;98;99;97;13,6;14,2;13,6;916,9;917;916,2;1,6;113;5;0,5;6,2
